分区,小区名称,所在区域,房屋户型,建筑面积,套内面积,房屋朝向,装修情况,供暖方式,楼层高度,所在楼层,户型结构,建筑类型,建筑结构,梯户比例,配备电梯,挂牌时间,上次交易,房屋年限,抵押信息,交易权属,房屋用途,产权所属,房本备件,标题,总价,单价,地区,几室几厅,房屋面积,楼层,建立时间,户型,关注人数,发布日期,VR看装修,房本满五年,近地铁,房本满两年,随时看房,详情页
徐汇,乐山八九村,徐汇 徐家汇 内环内,2室1厅0厨1卫,77.83㎡,,西南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共18层),平层,塔楼,钢混结构,两梯八户,有,2024-09-06,2023-09-05,未满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,电梯两房 全明户型 业主诚意出售 交通便利,620万,"79,661元/平",乐山八九村 -徐家汇,2室1厅,77.83平米,"('低楼层(共18层)',)",1990年,塔楼,18人关注,7个月以前发布,VR看装修,,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107110741647.html
普陀,白玉新村,普陀 武宁 内环内,2室1厅1厨1卫,51.49㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,砖混结构,,无,2025-02-17,2017-02-07,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,新鲜出炉，看房方便，到价签字。,326万,"63,314元/平",白玉新村 -武宁,2室1厅,51.49平米,"('中楼层(共6层)',)",1988年,板楼,3人关注,2个月以前发布,VR房源,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107112018438.html
普陀,中宁大楼,普陀 武宁 内环内,2室2厅1厨1卫,82.22㎡,,南 北,其他,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共30层),平层,塔楼,钢混结构,三梯十二户,有,2024-12-02,2020-03-03,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,内环内40万精装修电梯大两房！地铁六轨交汇！边套全明,458万,"55,705元/平",中宁大楼 -武宁,2室2厅,82.22平米,"('中楼层(共30层)',)",1993年,塔楼,26人关注,4个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111488368.html
普陀,中山润园,普陀 武宁 内环内,2室2厅1厨1卫,78.75㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共16层),平层,板楼,钢混结构,两梯三户,有,2024-10-10,2018-01-05,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,小区稀有户型三开间朝南全明有窗满五年维一诚意出售,900万,"114,286元/平",中山润园 -武宁,2室2厅,78.75平米,"('低楼层(共16层)',)",2016年,板楼,116人关注,6个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111010800.html
浦东,潍坊十村,浦东 潍坊 内环内,2室0厅1厨1卫,47.86㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板楼,混合结构,一梯四户,有,2025-03-12,2017-03-16,满五年,有抵押 按揭房贷,商品房,普通住宅,共有,已上传房本照片,电梯双南两房，白天阳光充足，户型方正自住精装修,375万,"78,354元/平",潍坊十村 -潍坊,2室0厅,47.86平米,"('低楼层(共6层)',)",1985年,板楼,1人关注,1个月以前发布,VR房源,房本满五年,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107112269877.html
浦东,潍坊九村,浦东 潍坊 内环内,2室1厅1厨1卫,48.29㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共6层),平层,板楼,砖混结构,,无,2025-02-11,,,无抵押,商品房,普通住宅,非共有,未上传房本照片,靠塘桥公园，精装修，边套全明户型，全新装修带院子,355万,"73,515元/平",潍坊九村 -潍坊,2室1厅,48.29平米,"('低楼层(共6层)',)",1986年,板楼,13人关注,2个月以前发布,VR看装修,,近地铁,,,https://sh.lianjia.com/ershoufang/107111952911.html
普陀,德怡苑,普陀 长寿路 内环内,2室1厅1厨1卫,69.64㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共7层),平层,板楼,砖混结构,,无,2024-11-10,2000-11-14,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,精装朝南，内环内，四轨交汇，苏州河边上，出行方便,550万,"78,978元/平",德怡苑 -长寿路,2室1厅,69.64平米,"('高楼层(共7层)',)",1987年,板楼,4人关注,5个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111299303.html
长宁,浦江大厦,长宁 新华路 内环内,2室1厅1厨1卫,110.48㎡,,西北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共34层),平层,塔楼,钢混结构,四梯十户,有,2024-11-15,2015-01-04,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,户型好，有电梯，看房方便，适合刚需人群。,599万,"54,218元/平",浦江大厦 -新华路,2室1厅,110.48平米,"('中楼层(共34层)',)",1997年,塔楼,22人关注,5个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111348455.html
徐汇,裕德路66弄,徐汇 徐家汇 内环内,2室1厅1厨1卫,46.24㎡,,南 北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共7层),平层,板楼,钢混结构,,无,2024-09-30,2020-10-21,满两年,无抵押,商品房,普通住宅,共有,已上传房本照片,汇师两房精妆上市南北通透视野好,488万,"105,537元/平",裕德路66弄 -徐家汇,2室1厅,46.24平米,"('高楼层(共7层)',)",1994年,板楼,6人关注,6个月以前发布,VR看装修,,近地铁,房本满两年,随时看房,https://sh.lianjia.com/ershoufang/107110941141.html
浦东,潍坊八村,浦东 潍坊 内环内,2室1厅1厨1卫,52.3㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,混合结构,,无,2024-12-02,2020-04-25,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,中间楼层、独栋好位置、浦明+双南两房+精装修,379万,"72,467元/平",潍坊八村 -潍坊,2室1厅,52.3平米,"('中楼层(共6层)',)",1985年,板楼,27人关注,4个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111493299.html
长宁,范东铁路小区,长宁 中山公园 内环内,2室1厅1厨1卫,76.08㎡,62.2㎡,西南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,砖混结构,,无,2024-12-02,2024-12-02,未满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,范东铁路小区，1梯2户，三轨交，诚意出售,536万,"70,453元/平",范东铁路小区 -中山公园,2室1厅,76.08平米,"('高楼层(共6层)',)",1996年,板楼,24人关注,4个月以前发布,VR看装修,,近地铁,,,https://sh.lianjia.com/ershoufang/107111486482.html
普陀,中岚大楼,普陀 武宁 内环内,2室2厅1厨1卫,112.96㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共28层),平层,板楼,钢混结构,三梯五户,有,2024-11-15,2007-09-30,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,双南大两房，满五，高区景观。诚意出售,720万,"63,740元/平",中岚大楼 -武宁,2室2厅,112.96平米,"('中楼层(共28层)',)",1996年,板楼,2人关注,5个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111348627.html
普陀,曹杨五村(南杨园),普陀 曹杨 内环至中环,2室1厅1厨1卫,53.53㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共6层),平层,板楼,砖混结构,,无,2024-11-23,2004-01-01,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,出小区环球港，地铁3/4/13号线，华师大，生活方便,283万,"52,868元/平",曹杨五村(南杨园) -曹杨,2室1厅,53.53平米,"('高楼层(共6层)',)",1985年,板楼,12人关注,5个月以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107111408502.html
普陀,康怡苑,普陀 长寿路 内环内,2室1厅1厨1卫,68.09㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共26层),平层,塔楼,钢混结构,两梯八户,有,2023-02-22,2001-07-09,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,内环内四轨交汇，南北户型，高楼层，视野开阔。满五年,450万,"66,089元/平",康怡苑 -长寿路,2室1厅,68.09平米,"('高楼层(共26层)',)",1990年,塔楼,71人关注,一年前发布,VR看装修,房本满五年,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107106545019.html
虹口,广联新苑,虹口 凉城 内环至中环,2室1厅1厨1卫,63.87㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共6层),平层,板楼,钢混结构,,无,2024-01-19,2019-11-08,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,01年小区精装修+满五+地铁口+内环,390万,"61,062元/平",广联新苑 -凉城,2室1厅,63.87平米,"('中楼层(共6层)',)",2001年,板楼,165人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107108940516.html
普陀,澳门大厦,普陀 长寿路 内环内,2室1厅1厨1卫,87.18㎡,,南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",低楼层 (共16层),平层,板楼,钢混结构,两梯四户,有,2023-12-16,2009-08-11,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,双南两房 可作普宅 精装修 拎包入住,690万,"79,147元/平",澳门大厦 -长寿路,2室1厅,87.18平米,"('低楼层(共16层)',)",1998年,板楼,9人关注,一年前发布,VR房源,房本满五年,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107108717582.html
长宁,耀华小区,长宁 中山公园 内环内,2室1厅1厨1卫,59.12㎡,,南 北,毛坯,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共7层),平层,板楼,钢混结构,,无,2024-11-14,2019-02-07,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,"中山公园接近江苏路延安西路,交通便利",410万,"69,351元/平",耀华小区 -中山公园,2室1厅,59.12平米,"('7层',)",1994年,板楼,11人关注,5个月以前发布,VR看装修,房本满五年,近地铁,,随时看房,https://sh.lianjia.com/ershoufang/107111331871.html
徐汇,乐山一村,徐汇 徐家汇 内环内,2室1厅1厨1卫,69.2㎡,,东南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共24层),平层,塔楼,钢混结构,两梯八户,有,2024-12-27,2022-11-15,满两年,无抵押,商品房,普通住宅,非共有,已上传房本照片,全明户型+美丽家园+近交通大学+交通便利,560万,"80,925元/平",乐山一村 -徐家汇,2室1厅,69.2平米,"('高楼层(共24层)',)",1991年,塔楼,5人关注,3个月以前发布,VR看装修,,近地铁,房本满两年,随时看房,https://sh.lianjia.com/ershoufang/107111702131.html
徐汇,漕溪大楼,徐汇 徐家汇 内环内,2室1厅1厨1卫,54.5㎡,,南,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",高楼层 (共17层),平层,板楼,钢混结构,两梯八户,有,2025-02-14,2008-01-10,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,漕溪大楼 2室1厅 南,530万,"97,248元/平",漕溪大楼 -徐家汇,2室1厅,54.5平米,"('高楼层(共17层)',)",1975年,板楼,5人关注,2个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107111984185.html
长宁,邮航小区,长宁 虹桥 内环至中环,2室0厅1厨1卫,52.59㎡,,东 南,简装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共5层),平层,板楼,砖混结构,,无,2025-02-16,2010-02-04,满五年,无抵押,商品房,普通住宅,共有,已上传房本照片,邮航小区 2室0厅 东 南,343万,"65,222元/平",邮航小区 -虹桥,2室0厅,52.59平米,"('中楼层(共5层)',)",1981年,板楼,9人关注,2个月以前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107112006447.html
静安,永兴小马路80号,静安 西藏北路 内环内,2室1厅1厨1卫,58.29㎡,,西北,精装,,"暂无数据
                                                        




实际层高需现场测量，具体数据以实际测量为准",中楼层 (共20层),平层,塔楼,钢混结构,两梯八户,有,2023-09-23,2013-08-20,满五年,无抵押,商品房,普通住宅,非共有,已上传房本照片,静安区内环内 电梯房 2站人广 业主急售 户型方正,345万,"59,187元/平",永兴小马路80号 -西藏北路,2室1厅,58.29平米,"('中楼层(共20层)',)",1984年,塔楼,46人关注,一年前发布,VR看装修,房本满五年,近地铁,,,https://sh.lianjia.com/ershoufang/107108106808.html
